duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
138842,FALSE,2014,33,0.776,0.574,5,-9.882,0,0.0317,0.466,7.83e-5,0.131,0.412,121.03,"pop, Dance/Electronic"
202333,FALSE,2015,83,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-5,0.0602,0.648,169.977,rock
224573,FALSE,2015,73,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-6,0.118,0.594,99.987,pop
219560,FALSE,2015,63,0.59,0.578,10,-5.798,0,0.0528,0.612,1.62e-4,0.0837,0.264,81.663,"rock, classical"
167065,FALSE,2014,79,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-5,0.124,0.481,99.933,pop
166138,FALSE,2015,49,0.746,0.877,9,-3.782,0,0.0666,0.0375,8.33e-4,0.233,0.751,107.985,"hip hop, pop, Dance/Electronic"
159693,FALSE,2015,48,0.8,0.677,0,-4.023,1,0.0393,0.00563,0.00409,0.0838,0.547,125.004,"pop, Dance/Electronic"
230613,FALSE,2015,79,0.579,0.736,6,-3.863,0,0.0527,0.31,0,0.198,0.613,127.999,"pop, Dance/Electronic"
186146,FALSE,2018,72,0.778,0.566,2,-6.959,0,0.0311,0.672,1.97e-4,0.0698,0.479,117.971,"hip hop, pop, Dance/Electronic"
220440,FALSE,2014,78,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,pop
235653,TRUE,2015,0,0.48,0.682,7,-4.94,1,0.13,0.0696,0,0.0463,0.506,167.939,"pop, R&B"
229360,TRUE,2014,80,0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,"hip hop, pop, latin"
227073,FALSE,2015,74,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,"pop, Dance/Electronic"
219305,TRUE,2015,73,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-6,0.257,0.395,102.99,"hip hop, pop, R&B"
202213,FALSE,2015,0,0.658,0.741,7,-2.86,0,0.0536,0.141,0,0.189,0.789,98.024,"pop, Dance/Electronic"
192120,FALSE,2015,79,0.73,0.703,0,-5.672,0,0.0369,0.109,0,0.0657,0.595,138.113,pop
262693,TRUE,2015,73,0.713,0.526,1,-5.046,1,0.032,0.00767,1.48e-4,0.124,0.131,131.05,"hip hop, Dance/Electronic"
215360,FALSE,2015,0,0.559,0.848,4,-4.125,0,0.0388,0.0665,0,0.382,0.466,119.977,"pop, Dance/Electronic"
205745,TRUE,2015,64,0.594,0.749,3,-6.251,1,0.0677,0.00188,1.39e-4,0.0869,0.344,130.064,pop
270589,FALSE,2017,59,0.583,0.785,2,-3.991,0,0.0337,0.0012,0.0127,0.124,0.355,91.977,pop
229080,FALSE,2015,69,0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,pop
207746,TRUE,2015,72,0.712,0.564,8,-6.527,1,0.047,0.0266,0,0.0874,0.411,95.95,"pop, R&B"
192190,FALSE,2015,76,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,"hip hop, pop"
185131,FALSE,2015,0,0.819,0.768,8,-8.522,1,0.134,0.234,0,0.334,0.964,139.982,hip hop
225226,TRUE,2015,71,0.823,0.563,6,-5.095,1,0.0443,0.0399,0,0.0851,0.682,98.031,"hip hop, pop, R&B"
203653,FALSE,2016,71,0.556,0.658,0,-6.075,1,0.0265,0.164,0,0.113,0.787,80.529,"rock, Folk/Acoustic, pop"
238426,TRUE,2014,66,0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,"pop, Dance/Electronic"
213506,FALSE,2014,69,0.747,0.705,9,-5.137,0,0.126,0.0128,0,0.126,0.56,136.024,"pop, R&B"
257573,TRUE,2015,67,0.536,0.486,11,-11.067,0,0.0346,0.244,0.00788,0.12,0.0968,131.988,pop
213427,FALSE,2017,73,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-6,0.269,0.276,145.992,"pop, Dance/Electronic"
238320,FALSE,2015,77,0.418,0.724,5,-3.724,1,0.0964,0.213,0,0.112,0.604,78.521,"hip hop, pop, R&B"
267066,FALSE,2016,77,0.891,0.628,2,-7.863,1,0.0551,0.00258,1.9e-4,0.0504,0.552,134.966,"hip hop, pop, R&B"
217906,FALSE,2015,64,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-5,0.0973,0.398,120.012,pop
280757,FALSE,2015,68,0.383,0.43,10,-8.644,1,0.0302,0.817,1.04e-6,0.0869,0.174,107.005,pop
196693,TRUE,2015,74,0.618,0.717,7,-5.738,1,0.318,0.00256,0,0.625,0.603,190.05,"hip hop, pop"
236133,FALSE,2014,74,0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,pop
213520,FALSE,2015,79,0.705,0.769,9,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,"pop, R&B"
199314,FALSE,2015,55,0.336,0.664,7,-5.68,1,0.102,0.166,1.31e-6,0.0575,0.294,186.394,"pop, R&B"
195200,FALSE,2015,75,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,"hip hop, rock, pop"
227480,FALSE,2015,77,0.509,0.671,1,-5.709,1,0.0678,0.304,0,0.0452,0.55,118.413,pop
223186,FALSE,2016,74,0.64,0.635,8,-7.565,0,0.226,0.271,0,0.319,0.475,100.034,"pop, Dance/Electronic"
216320,TRUE,2015,83,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,metal
221560,TRUE,2015,0,0.6,0.676,5,-6.447,0,0.0652,0.154,0,0.0741,0.217,88.928,pop
213053,TRUE,2015,55,0.748,0.741,6,-3.103,1,0.0531,0.00419,0,0.147,0.537,128.077,"hip hop, pop"
241688,FALSE,2014,81,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,"Folk/Acoustic, pop"
231000,FALSE,2014,77,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,pop
199453,FALSE,2015,0,0.379,0.799,0,-4.031,1,0.163,0.0804,0,0.0793,0.359,120.892,"pop, R&B"
278987,NA,2015,66,0.261,0.302,5,-8.19,0,0.0339,0.769,2.57e-6,0.0863,0.0883,81.418,pop
193333,FALSE,2015,47,0.599,0.869,0,-3.697,1,0.0789,0.0525,0.00719,0.103,0.593,108.061,"hip hop, pop, Dance/Electronic"
223973,TRUE,2015,68,0.589,0.658,11,-5.288,0,0.203,0.0242,0,0.118,0.251,77.521,"hip hop, pop"
284386,TRUE,2015,75,0.824,0.733,1,-5.474,1,0.0613,0.0362,0,0.325,0.395,97.972,"hip hop, pop"
271640,FALSE,2016,76,0.704,0.634,11,-7.374,0,0.0428,0.393,3.17e-5,0.0952,0.411,113.927,"pop, Dance/Electronic"
205879,TRUE,2015,0,0.853,0.558,1,-7.448,1,0.202,0.0462,0,0.341,0.654,142.079,"hip hop, pop, R&B"
237792,FALSE,2015,71,0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,Dance/Electronic
206880,FALSE,2015,78,0.746,0.754,1,-6.684,1,0.0676,0.0152,0,0.0486,0.746,149.882,pop
224258,FALSE,2015,67,0.854,0.766,9,-4.697,0,0.141,0.0242,0,0.0793,0.784,118.004,"hip hop, pop"
227373,FALSE,2014,64,0.616,0.789,7,-4.874,0,0.0377,0.053,0,0.142,0.621,83.066,pop
250285,FALSE,2015,74,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-6,0.0789,0.197,139.432,"pop, Dance/Electronic"
213445,FALSE,2015,0,0.699,0.688,2,-6.607,0,0.0522,0.264,4.11e-6,0.0863,0.742,154.943,"pop, rock, Dance/Electronic"
198293,TRUE,2015,78,0.765,0.356,11,-5.556,0,0.195,0.223,0,0.0963,0.189,96.991,"hip hop, pop, R&B"
176674,TRUE,2015,1,0.676,0.615,6,-7.534,0,0.0496,0.0384,0,0.341,0.883,163.993,"hip hop, pop"
210580,FALSE,2015,71,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-5,0.294,0.235,84.264,R&B
238800,FALSE,2015,0,0.561,0.877,9,-2.215,0,0.0659,0.00621,8.11e-6,0.28,0.375,130.003,"hip hop, pop, Dance/Electronic"
212424,FALSE,2015,67,0.644,0.57,9,-6.994,1,0.052,0.484,0,0.299,0.527,113.945,"pop, Dance/Electronic"
218173,FALSE,2015,0,0.373,0.858,6,-6.536,0,0.0889,0.00407,0.0016,0.256,0.605,120.063,"rock, pop"
229813,FALSE,2018,66,0.68,0.942,9,-4.208,1,0.0631,0.175,0.0013,0.117,0.647,123.976,"pop, Dance/Electronic"
200786,FALSE,2015,80,0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,pop
197266,FALSE,2014,79,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-6,0.096,0.104,125.026,pop
211773,FALSE,2015,1,0.777,0.896,4,-4.467,1,0.0619,0.0352,0,0.317,0.843,111.987,pop
230333,FALSE,2015,77,0.647,0.823,2,-5.231,1,0.0762,0.0598,0,0.119,0.396,99.933,pop
255506,FALSE,2015,55,0.667,0.716,1,-5.21,0,0.0349,0.189,0,0.104,0.493,108.002,"pop, Dance/Electronic"
182666,FALSE,2015,70,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-6,0.111,0.95,139.091,pop
206666,FALSE,2017,51,0.736,0.719,8,-3.839,1,0.0357,0.256,0,0.0909,0.656,90.013,latin
230453,TRUE,2016,0,0.681,0.594,7,-7.028,1,0.282,0.165,3.49e-6,0.134,0.535,186.054,"pop, R&B"
173986,FALSE,2016,84,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,"hip hop, pop, R&B"
233720,FALSE,2015,0,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,pop
244960,FALSE,2016,83,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,"pop, Dance/Electronic"
295502,FALSE,2015,1,0.471,0.431,5,-6.129,0,0.0342,0.329,0,0.0854,0.289,157.98,"pop, R&B"
246761,TRUE,2016,70,0.576,0.766,10,-4.943,0,0.449,0.028,1.68e-6,0.366,0.236,144.833,"hip hop, pop"
241874,FALSE,2016,72,0.841,0.639,9,-6.052,0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,Dance/Electronic
224813,NA,2016,67,0.592,0.8,6,-4.931,0,0.215,0.0561,2.01e-6,0.0775,0.728,89.972,pop
169773,FALSE,2016,70,0.552,0.689,10,-6.444,0,0.0425,0.0915,0,0.27,0.349,99.961,pop
219320,TRUE,2016,75,0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,"hip hop, pop, R&B"
258266,FALSE,2015,82,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-6,0.325,0.412,90.027,"rock, pop"
200786,FALSE,2015,80,0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,pop
236001,FALSE,2016,76,0.666,0.83,0,-5.715,1,0.0751,0.0123,0,0.191,0.702,113.03,pop
196520,FALSE,2015,86,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-5,0.0943,0.672,101.003,"pop, R&B, Dance/Electronic"
239853,TRUE,2016,67,0.603,0.725,6,-3.054,1,0.0393,0.174,0,0.0786,0.304,122.803,"hip hop, pop"
251466,TRUE,2015,77,0.756,0.674,0,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,"hip hop, pop"
207272,FALSE,2016,68,0.367,0.915,9,-3.456,0,0.0488,0.0022,5.81e-5,0.0905,0.365,110.169,"hip hop, pop, Dance/Electronic"
208728,FALSE,2016,0,0.672,0.589,7,-5.008,0,0.049,0.082,0,0.0962,0.379,120.036,"rock, pop, Dance/Electronic"
243490,TRUE,2016,75,0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,"hip hop, pop"
195920,FALSE,2016,80,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-5,0.105,0.548,90.024,rock
313546,TRUE,2016,74,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,"hip hop, pop"
189126,FALSE,2016,67,0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,"pop, Dance/Electronic"
196000,NA,2016,62,0.916,0.804,0,-3.406,1,0.049,0.37,1.18e-5,0.0812,0.538,120.028,"hip hop, pop, Dance/Electronic"
192846,FALSE,2016,51,0.788,0.43,11,-7.757,1,0.0419,0.537,0.00261,0.0936,0.461,121.996,"pop, Dance/Electronic"
217603,TRUE,2016,70,0.617,0.567,0,-4.188,1,0.0828,0.0584,0,0.0933,0.505,90.246,"hip hop, pop"
228361,FALSE,2016,0,0.51,0.692,0,-5.825,1,0.171,0.00451,0,0.138,0.209,102.42,"pop, Dance/Electronic"
213506,FALSE,2017,69,0.557,0.803,1,-3.599,0,0.213,0.0124,1.61e-6,0.737,0.657,92.134,pop
195706,FALSE,2016,76,0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,"pop, Dance/Electronic"
212106,FALSE,2018,78,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-6,0.11,0.159,179.642,Dance/Electronic
197815,TRUE,2016,0,0.674,0.71,9,-7.042,0,0.111,0.343,6.71e-6,0.129,0.234,101.983,"pop, Dance/Electronic"
205946,FALSE,2016,81,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-5,0.135,0.163,99.988,"hip hop, pop, Dance/Electronic"
197933,TRUE,2016,77,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-6,0.0843,0.71,101.969,"hip hop, pop, Dance/Electronic"
240000,TRUE,2016,69,0.895,0.681,7,-5.267,0,0.358,0.157,0,0.189,0.554,121.918,"hip hop, pop"
191600,TRUE,2016,80,0.671,0.314,5,-8.091,0,0.244,0.11,0,0.0825,0.296,110.898,"hip hop, pop, R&B"
226160,TRUE,2016,0,0.648,0.738,6,-5.883,0,0.247,0.0408,0,0.292,0.603,159.145,pop
273802,NA,2016,71,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,"pop, Dance/Electronic"
223853,FALSE,2015,73,0.687,0.761,9,-4.582,0,0.0876,0.102,0,0.147,0.743,113.939,pop
229080,NA,2015,69,0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,pop
193253,NA,2016,64,0.636,0.836,8,-3.004,1,0.0427,0.00609,1.57e-4,0.0828,0.715,139.956,"pop, rock"
214506,FALSE,2015,80,0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,rock
192190,FALSE,2015,76,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,"hip hop, pop"
235946,FALSE,2016,0,0.677,0.604,7,-5.32,1,0.0385,0.0612,0,0.353,0.297,134.052,pop
205593,NA,2016,57,0.756,0.589,0,-5.093,1,0.232,0.0812,0,0.176,0.811,146.928,"pop, Dance/Electronic"
217706,FALSE,2016,79,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,pop
209425,FALSE,2016,0,0.734,0.847,11,-3.713,0,0.0346,0.355,1.44e-4,0.154,0.673,104.013,"pop, Dance/Electronic"
199693,FALSE,2016,68,0.716,0.908,8,-3.254,0,0.103,0.0858,0,0.135,0.869,91.03,"pop, latin"
213427,FALSE,2015,45,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-6,0.269,0.276,145.992,Dance/Electronic
183414,FALSE,2016,70,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-6,0.104,0.188,90.037,"pop, Dance/Electronic"
267066,FALSE,2016,0,0.903,0.62,2,-8.094,1,0.0587,0.00347,1.19e-4,0.0504,0.539,134.96,"hip hop, pop, R&B"
244453,FALSE,2016,3,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-6,0.145,0.37,107.853,pop
187973,FALSE,2017,82,0.444,0.819,10,-4.078,0,0.341,0.106,0,0.107,0.747,82.695,pop
237786,TRUE,2016,73,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-6,0.124,0.247,107.331,"hip hop, pop, R&B"
263786,FALSE,2015,76,0.638,0.924,7,-3.887,1,0.036,0.00205,1.75e-4,0.149,0.53,111.995,"rock, pop"
195561,FALSE,2016,0,0.79,0.705,0,-4.684,0,0.0383,0.0807,4.81e-5,0.251,0.501,121.969,"pop, Dance/Electronic"
201493,FALSE,2016,69,0.332,0.635,7,-5.653,1,0.0898,0.159,2.79e-6,0.0599,0.261,186.249,"pop, R&B"
195200,FALSE,2015,75,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,"hip hop, rock, pop"
219146,TRUE,2016,79,0.774,0.753,4,-5.446,0,0.0517,0.152,0,0.0371,0.896,119.002,pop
216613,FALSE,2016,55,0.683,0.943,9,-3.6,1,0.0397,0.00423,0.0972,0.0356,0.706,118.991,Dance/Electronic
255889,FALSE,2016,51,0.369,0.618,6,-6.304,0,0.249,0.161,0,0.257,0.467,191.863,"hip hop, pop, Dance/Electronic"
225882,NA,2015,55,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,"rock, pop, Dance/Electronic"
222813,FALSE,2016,0,0.678,0.633,8,-6.443,0,0.171,0.151,0,0.147,0.478,99.886,"pop, Dance/Electronic"
214480,FALSE,2016,75,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-6,0.0644,0.593,105.017,pop
212946,TRUE,2016,63,0.713,0.462,7,-10.027,1,0.123,0.192,2.16e-6,0.105,0.0594,133.053,"hip hop, pop, R&B"
203686,TRUE,2016,59,0.588,0.702,11,-4.271,1,0.0496,0.104,0,0.089,0.429,124.909,"pop, Dance/Electronic"
199453,FALSE,2016,66,0.376,0.822,0,-3.974,1,0.104,0.0783,0,0.0841,0.327,120.493,"pop, R&B"
220573,FALSE,2016,0,0.611,0.7,9,-5.331,1,0.0436,0.0199,0,0.0549,0.213,104.981,"hip hop, pop, Dance/Electronic"
202149,FALSE,2015,46,0.683,0.91,10,-1.231,1,0.0515,0.0553,4.78e-6,0.336,0.674,124.977,"pop, Dance/Electronic"
205879,TRUE,2015,72,0.852,0.553,1,-7.286,1,0.187,0.0559,0,0.332,0.656,142.079,"hip hop, pop, R&B"
199133,FALSE,2016,62,0.696,0.517,2,-8.379,0,0.0366,0.364,0,0.197,0.23,112.291,pop
234213,FALSE,2016,69,0.654,0.623,6,-5.273,0,0.082,0.253,0,0.144,0.401,123.996,pop
196613,FALSE,2016,0,0.742,0.819,1,-5.307,1,0.0487,0.372,0,0.277,0.709,117.986,"pop, Dance/Electronic"
185351,FALSE,2016,0,0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,"hip hop, pop, Dance/Electronic"
226738,FALSE,2015,73,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,"pop, Dance/Electronic"
228640,TRUE,2016,0,0.688,0.541,11,-8.128,0,0.114,0.0118,0,0.123,0.247,95.109,"hip hop, pop, R&B"
215413,FALSE,2016,68,0.632,0.702,7,-5.92,1,0.148,0.0114,0,0.108,0.523,162.958,pop
198293,TRUE,2015,78,0.765,0.356,11,-5.556,0,0.195,0.223,0,0.0963,0.189,96.991,"hip hop, pop, R&B"
198774,FALSE,2016,63,0.647,0.932,11,-3.515,1,0.0824,0.00383,1.5e-6,0.0574,0.374,114.991,"hip hop, pop, Dance/Electronic"
225914,FALSE,2016,60,0.605,0.77,5,-3.645,0,0.0446,0.0431,0,0.159,0.298,130.037,"pop, Dance/Electronic"
212424,FALSE,2015,1,0.459,0.587,9,-6.983,1,0.0785,0.453,0,0.307,0.581,113.901,"pop, Dance/Electronic"
233337,TRUE,2016,0,0.443,0.558,0,-5.436,1,0.0624,0.441,0,0.163,0.248,116.838,Dance/Electronic
206493,NA,2016,65,0.73,0.758,1,-4.888,1,0.0653,0.147,0,0.311,0.877,120.041,"pop, rock"
210226,NA,2016,68,0.668,0.725,1,-6.127,1,0.266,0.0102,4.79e-4,0.0561,0.729,191.944,pop
202661,FALSE,2016,62,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,"hip hop, pop, R&B"
251033,TRUE,2016,77,0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,"hip hop, pop"
239280,FALSE,2016,63,0.766,0.5,11,-7.558,1,0.0695,0.719,5.91e-6,0.304,0.71,84.044,"hip hop, pop"
210573,NA,2016,62,0.689,0.791,0,-5.194,0,0.053,0.023,0,0.0526,0.755,95.04,pop
202221,FALSE,2016,1,0.657,0.739,2,-4.081,1,0.274,0.141,0,0.178,0.543,181.994,"rock, pop, Dance/Electronic"
198236,NA,2016,63,0.464,0.771,8,-4.503,1,0.336,0.0235,0,0.063,0.69,158.777,hip hop
262521,TRUE,2016,53,0.581,0.531,3,-6.829,0,0.0322,0.0731,3.27e-6,0.0616,0.273,75.255,Dance/Electronic
194613,TRUE,2015,76,0.525,0.433,6,-10.598,1,0.185,0.107,0,0.135,0.276,160.108,"hip hop, pop, R&B"
235826,FALSE,2016,66,0.695,0.672,1,-6.109,0,0.0345,0.014,7.95e-5,0.0756,0.245,104.988,"pop, Dance/Electronic"
232560,TRUE,2016,67,0.775,0.598,2,-7.274,1,0.0535,0.00175,4.44e-6,0.253,0.356,129.988,"pop, R&B"
246240,FALSE,2017,1,0.773,0.747,5,-4.061,1,0.0889,0.0239,8.23e-6,0.11,0.8,126.014,pop
160097,FALSE,2016,0,0.664,0.576,5,-6.429,1,0.0286,0.63,1.98e-4,0.0902,0.621,76.026,"pop, Folk/Acoustic"
184516,FALSE,2016,79,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-5,0.415,0.554,159.738,"hip hop, pop, R&B"
263373,TRUE,2016,74,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-5,0.1,0.397,117.996,"hip hop, pop, R&B"
233712,FALSE,2017,84,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,pop
228200,FALSE,2017,0,0.66,0.786,2,-4.757,1,0.17,0.209,0,0.112,0.846,177.833,"pop, latin"
201000,FALSE,2017,79,0.681,0.372,5,-8.237,1,0.0432,0.64,0,0.169,0.476,91.873,pop
251088,FALSE,2016,75,0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,"pop, Dance/Electronic"
216896,FALSE,2017,1,0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-5,0.104,0.418,104.992,pop
187146,FALSE,2017,1,0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,rock
214265,FALSE,2018,68,0.783,0.61,7,-6.124,1,0.0696,0.343,0,0.0983,0.418,100.047,pop
247160,FALSE,2017,83,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-5,0.164,0.446,103.019,"pop, Dance/Electronic"
263400,FALSE,2017,85,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,pop
299960,NA,2018,81,0.705,0.712,6,-6.156,1,0.0385,0.0102,8.55e-4,0.1,0.62,97.512,rock
243836,TRUE,2016,83,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,"hip hop, Dance/Electronic"
180933,FALSE,2017,84,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,"pop, Dance/Electronic"
204600,NA,2017,79,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,"hip hop, pop"
268866,TRUE,2017,0,0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,"hip hop, pop"
234308,TRUE,2017,0,0.697,0.716,9,-6.288,0,0.113,0.118,0,0.0424,0.506,99.905,pop
208120,TRUE,2016,75,0.681,0.314,8,-9.319,1,0.0581,0.2,9.8199999999999992e-006,0.1,0.166,139.992,"hip hop, pop"
231546,TRUE,2017,77,0.534,0.583,2,-8.672,1,0.0288,0.0262,0,0.421,0.145,105.997,hip hop
233901,TRUE,2017,82,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,"hip hop, pop"
220306,TRUE,2017,74,0.884,0.347,8,-8.227,0,0.35,0.015,7e-6,0.0871,0.376,75.016,hip hop
203000,FALSE,2017,0,0.645,0.741,5,-4.989,0,0.0339,0.0323,0,0.29,0.534,123.07,"pop, Dance/Electronic"
239000,FALSE,2017,77,0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-6,0.106,0.0951,180.042,"pop, Dance/Electronic"
189029,FALSE,2017,53,0.548,0.701,11,-4.862,0,0.0914,0.0178,1.34e-5,0.134,0.309,104.237,latin
213946,TRUE,2016,1,0.876,0.669,11,-6.054,0,0.138,0.163,0,0.185,0.682,124.007,"hip hop, pop, Dance/Electronic"
291893,TRUE,2016,75,0.794,0.632,0,-6.163,1,0.0649,0.142,0,0.128,0.355,145.926,"hip hop, pop"
224030,FALSE,2017,67,0.576,0.782,6,-4.825,0,0.0296,0.00778,0,0.285,0.355,141.153,"pop, Dance/Electronic"
190677,FALSE,2017,0,0.763,0.598,11,-6.865,1,0.053900000000000003,0.0714,0,0.112,0.182,140.987,"hip hop, Dance/Electronic"
238586,FALSE,2017,69,0.804,0.886,1,-2.512,1,0.04,0.0837,0,0.266,0.789,144.946,"hip hop, pop"
182706,TRUE,2017,81,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,hip hop
201240,FALSE,2017,80,0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,rock
177184,NA,2016,76,0.886,0.427,6,-10.028,1,0.145,0.0312,9.9e-4,0.0906,0.23,108.034,hip hop
216408,TRUE,2017,75,0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,"hip hop, pop"
245386,TRUE,2017,0,0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,"hip hop, pop"
181812,TRUE,2017,77,0.791,0.582,11,-7.323,0,0.286,0.0114,0,0.35,0.443,162.991,hip hop
198853,FALSE,2017,80,0.618,0.443,2,-9.681,1,0.0526,0.469,0,0.0829,0.167,119.949,"pop, Folk/Acoustic"
207629,FALSE,2017,58,0.722,0.744,11,-5.52,0,0.0363,0.0234,1.57e-4,0.143,0.686,125.985,"hip hop, pop, Dance/Electronic"
204346,FALSE,2017,1,0.779,0.787,10,-4.305,0,0.108,0.0524,0,0.14,0.708,124.982,rock
232549,NA,2017,74,0.814,0.813,2,-3.023,0,0.0561,0.03,9.33e-5,0.255,0.839,79.997,"pop, latin"
177000,TRUE,2017,0,0.906,0.625,1,-6.779,0,0.0903,2.43e-4,3.23e-5,0.0975,0.423,150.018,hip hop
186112,NA,2017,69,0.708,0.618,2,-4.424,1,0.0592,0.0204,6.81e-6,0.062,0.265,123.013,pop
211475,FALSE,2017,0,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-5,0.0848,0.777,100.041,pop
186026,FALSE,2017,62,0.905,0.884,0,-4.076,1,0.236,0.111,8.31e-5,0.107,0.588,135.048,"pop, Dance/Electronic"
200104,FALSE,2017,57,0.698,0.882,4,-3.078,0,0.0863,0.127,0,0.15,0.445,106.083,"pop, Dance/Electronic"
200186,FALSE,2017,76,0.602,0.707,9,-4.097,1,0.302,0.393,0,0.165,0.554,75.087,R&B
212027,TRUE,2017,4,0.745,0.593,8,-6.35,1,0.0526,0.00522,5.25e-6,0.123,0.17,111.002,"hip hop, pop, Dance/Electronic"
